Year,University,School,Degree,Properties
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Psychology'],"{'Employment Rate (Overall)': 82.1, 'Employment Rate (Full-Time Permanent)': 66.7, 'Basic Monthly Salary': {'Mean': 3083.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3136.0, 'Median': 3200.0, '25th Percentile': 2800.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Public Policy And Global Affairs **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Sociology'],"{'Employment Rate (Overall)': 86.1, 'Employment Rate (Full-Time Permanent)': 63.9, 'Basic Monthly Salary': {'Mean': 3279.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3480.0, 'Median': 3500.0, '25th Percentile': 3000.0, '75th Percentile': 3850.0}}"
[2016],['Nanyang Technological University'],['College of Sciences'],['Biomedical Sciences & Chinese Medicine #'],"{'Employment Rate (Overall)': 94.4, 'Employment Rate (Full-Time Permanent)': 88.9, 'Basic Monthly Salary': {'Mean': 2525.0, 'Median': 2400.0}, 'Gross Monthly Salary': {'Mean': 2577.0, 'Median': 2500.0, '25th Percentile': 2150.0, '75th Percentile': 2800.0}}"
[2016],['Nanyang Technological University'],['College of Sciences'],['Biological Sciences'],"{'Employment Rate (Overall)': 80.5, 'Employment Rate (Full-Time Permanent)': 64.0, 'Basic Monthly Salary': {'Mean': 3132.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3222.0, 'Median': 3175.0, '25th Percentile': 3000.0, '75th Percentile': 3550.0}}"
[2016],['Nanyang Technological University'],['College of Sciences'],['Chemistry & Biological Chemistry'],"{'Employment Rate (Overall)': 80.6, 'Employment Rate (Full-Time Permanent)': 64.2, 'Basic Monthly Salary': {'Mean': 3119.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3234.0, 'Median': 3149.0, '25th Percentile': 2925.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],['College of Sciences'],['Mathematical Sciences'],"{'Employment Rate (Overall)': 88.5, 'Employment Rate (Full-Time Permanent)': 76.9, 'Basic Monthly Salary': {'Mean': 3453.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3535.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 3750.0}}"
[2016],['Nanyang Technological University'],['College of Sciences'],['Mathematics & Economics'],"{'Employment Rate (Overall)': 89.4, 'Employment Rate (Full-Time Permanent)': 72.7, 'Basic Monthly Salary': {'Mean': 3346.0, 'Median': 3150.0}, 'Gross Monthly Salary': {'Mean': 3458.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3750.0}}"
[2016],['Nanyang Technological University'],['College of Sciences'],['Physics / Applied Physics'],"{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 77.1, 'Basic Monthly Salary': {'Mean': 3578.0, 'Median': 3350.0}, 'Gross Monthly Salary': {'Mean': 3683.0, 'Median': 3450.0, '25th Percentile': 3100.0, '75th Percentile': 4000.0}}"
[2016],['Nanyang Technological University'],['Sports Science and Management'],['Sports Science and Management'],"{'Employment Rate (Overall)': 83.1, 'Employment Rate (Full-Time Permanent)': 66.1, 'Basic Monthly Salary': {'Mean': 3196.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3272.0, 'Median': 3200.0, '25th Percentile': 2825.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],['National Institute of Education (NIE)'],['Arts (with Education)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3337.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3525.0, 'Median': 3525.0, '25th Percentile': 3400.0, '75th Percentile': 3615.0}}"
[2016],['Nanyang Technological University'],['National Institute of Education (NIE)'],['Science (with Education)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3438.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3546.0, 'Median': 3525.0, '25th Percentile': 3500.0, '75th Percentile': 3850.0}}"
[2016],['National University of Singapore'],['Faculty of Arts & Social Sciences'],['Bachelor of Arts'],"{'Employment Rate (Overall)': 86.1, 'Employment Rate (Full-Time Permanent)': 62.5, 'Basic Monthly Salary': {'Mean': 2971.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3063.0, 'Median': 3000.0, '25th Percentile': 2600.0, '75th Percentile': 3200.0}}"
[2016],['National University of Singapore'],['Faculty of Arts & Social Sciences'],['Bachelor of Arts (Hons)'],"{'Employment Rate (Overall)': 90.7, 'Employment Rate (Full-Time Permanent)': 74.1, 'Basic Monthly Salary': {'Mean': 3258.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3321.0, 'Median': 3500.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2016],['National University of Singapore'],['Faculty of Arts & Social Sciences'],['Bachelor of Social Sciences'],"{'Employment Rate (Overall)': 89.5, 'Employment Rate (Full-Time Permanent)': 73.3, 'Basic Monthly Salary': {'Mean': 3341.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3423.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3650.0}}"
[2016],['National University of Singapore'],['Faculty Of Dentistry'],['Bachelor of Dental Surgery'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 4173.0, 'Median': 4050.0}, 'Gross Monthly Salary': {'Mean': 4221.0, 'Median': 4050.0, '25th Percentile': 4050.0, '75th Percentile': 4450.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Biomedical Engineering)'],"{'Employment Rate (Overall)': 91.9, 'Employment Rate (Full-Time Permanent)': 80.6, 'Basic Monthly Salary': {'Mean': 3314.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3366.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Chemical Engineering)'],"{'Employment Rate (Overall)': 85.3, 'Employment Rate (Full-Time Permanent)': 80.3, 'Basic Monthly Salary': {'Mean': 3414.0, 'Median': 3250.0}, 'Gross Monthly Salary': {'Mean': 3562.0, 'Median': 3450.0, '25th Percentile': 3150.0, '75th Percentile': 4000.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Civil Engineering)'],"{'Employment Rate (Overall)': 95.3, 'Employment Rate (Full-Time Permanent)': 91.9, 'Basic Monthly Salary': {'Mean': 3402.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3509.0, 'Median': 3420.0, '25th Percentile': 3200.0, '75th Percentile': 3800.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Computer Engineering)'],"{'Employment Rate (Overall)': 89.1, 'Employment Rate (Full-Time Permanent)': 85.9, 'Basic Monthly Salary': {'Mean': 3884.0, 'Median': 3700.0}, 'Gross Monthly Salary': {'Mean': 3942.0, 'Median': 3900.0, '25th Percentile': 3467.0, '75th Percentile': 4500.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Electrical Engineering)'],"{'Employment Rate (Overall)': 91.9, 'Employment Rate (Full-Time Permanent)': 87.6, 'Basic Monthly Salary': {'Mean': 3669.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3765.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4200.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Engineering Science)'],"{'Employment Rate (Overall)': 85.2, 'Employment Rate (Full-Time Permanent)': 74.1, 'Basic Monthly Salary': {'Mean': 3549.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3707.0, 'Median': 3740.0, '25th Percentile': 3350.0, '75th Percentile': 4026.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Environmental Engineering)'],"{'Employment Rate (Overall)': 79.3, 'Employment Rate (Full-Time Permanent)': 65.5, 'Basic Monthly Salary': {'Mean': 3432.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3470.0, 'Median': 3350.0, '25th Percentile': 3000.0, '75th Percentile': 3832.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Industrial and Systems Engineering)'],"{'Employment Rate (Overall)': 80.3, 'Employment Rate (Full-Time Permanent)': 78.9, 'Basic Monthly Salary': {'Mean': 3788.0, 'Median': 3450.0}, 'Gross Monthly Salary': {'Mean': 3879.0, 'Median': 3500.0, '25th Percentile': 3300.0, '75th Percentile': 4250.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Materials Science And Engineering)'],"{'Employment Rate (Overall)': 90.2, 'Employment Rate (Full-Time Permanent)': 78.4, 'Basic Monthly Salary': {'Mean': 3381.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3501.0, 'Median': 3540.0, '25th Percentile': 3200.0, '75th Percentile': 3900.0}}"
[2016],['National University of Singapore'],['Faculty Of Engineering'],['Bachelor of Engineering (Mechanical Engineering)'],"{'Employment Rate (Overall)': 86.6, 'Employment Rate (Full-Time Permanent)': 81.0, 'Basic Monthly Salary': {'Mean': 3470.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3560.0, 'Median': 3400.0, '25th Percentile': 3150.0, '75th Percentile': 3800.0}}"
[2016],['National University of Singapore'],['Faculty of Law'],['Bachelor of Laws (L.L.B) (Hons) #'],"{'Employment Rate (Overall)': 97.7, 'Employment Rate (Full-Time Permanent)': 95.9, 'Basic Monthly Salary': {'Mean': 4844.0, 'Median': 4775.0}, 'Gross Monthly Salary': {'Mean': 4898.0, 'Median': 4900.0, '25th Percentile': 4200.0, '75th Percentile': 5600.0}}"
[2016],['National University of Singapore'],['Faculty of Science'],['Bachelor of Applied Science **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['National University of Singapore'],['Faculty of Science'],['Bachelor of Applied Science (Hons)'],"{'Employment Rate (Overall)': 81.0, 'Employment Rate (Full-Time Permanent)': 61.9, 'Basic Monthly Salary': {'Mean': 2905.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 3058.0, 'Median': 3130.0, '25th Percentile': 2800.0, '75th Percentile': 3350.0}}"
[2016],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science'],"{'Employment Rate (Overall)': 84.3, 'Employment Rate (Full-Time Permanent)': 59.4, 'Basic Monthly Salary': {'Mean': 2895.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 2995.0, 'Median': 3000.0, '25th Percentile': 2600.0, '75th Percentile': 3225.0}}"
[2016],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Hons)'],"{'Employment Rate (Overall)': 84.9, 'Employment Rate (Full-Time Permanent)': 71.7, 'Basic Monthly Salary': {'Mean': 3331.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3386.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3650.0}}"
[2016],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Computational Biology) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Pharmacy)(Hons) #'],"{'Employment Rate (Overall)': 99.1, 'Employment Rate (Full-Time Permanent)': 97.2, 'Basic Monthly Salary': {'Mean': 3500.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3597.0, 'Median': 3600.0, '25th Percentile': 3300.0, '75th Percentile': 3950.0}}"
[2016],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration'],"{'Employment Rate (Overall)': 93.6, 'Employment Rate (Full-Time Permanent)': 80.7, 'Basic Monthly Salary': {'Mean': 3232.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3282.0, 'Median': 3000.0, '25th Percentile': 2837.0, '75th Percentile': 3500.0}}"
[2016],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration (Hons)'],"{'Employment Rate (Overall)': 96.4, 'Employment Rate (Full-Time Permanent)': 92.8, 'Basic Monthly Salary': {'Mean': 4126.0, 'Median': 3600.0}, 'Gross Monthly Salary': {'Mean': 4207.0, 'Median': 3620.0, '25th Percentile': 3258.0, '75th Percentile': 4500.0}}"
[2016],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration (Accountancy)'],"{'Employment Rate (Overall)': 88.6, 'Employment Rate (Full-Time Permanent)': 86.4, 'Basic Monthly Salary': {'Mean': 2977.0, 'Median': 2900.0}, 'Gross Monthly Salary': {'Mean': 3020.0, 'Median': 2963.0, '25th Percentile': 2800.0, '75th Percentile': 3100.0}}"
[2016],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration (Accountancy) (Hons)'],"{'Employment Rate (Overall)': 99.0, 'Employment Rate (Full-Time Permanent)': 99.0, 'Basic Monthly Salary': {'Mean': 3435.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3465.0, 'Median': 3075.0, '25th Percentile': 2900.0, '75th Percentile': 3800.0}}"
[2016],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Communications And Media) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Computer Science)'],"{'Employment Rate (Overall)': 96.3, 'Employment Rate (Full-Time Permanent)': 93.3, 'Basic Monthly Salary': {'Mean': 4320.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 4385.0, 'Median': 4000.0, '25th Percentile': 3500.0, '75th Percentile': 5000.0}}"
[2016],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Electronic Commerce) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Information Systems)'],"{'Employment Rate (Overall)': 94.0, 'Employment Rate (Full-Time Permanent)': 94.0, 'Basic Monthly Salary': {'Mean': 3875.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 3969.0, 'Median': 4000.0, '25th Percentile': 3365.0, '75th Percentile': 4500.0}}"
[2016],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Arts (Architecture) #'],"{'Employment Rate (Overall)': 93.2, 'Employment Rate (Full-Time Permanent)': 89.8, 'Basic Monthly Salary': {'Mean': 3926.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 3960.0, 'Median': 4000.0, '25th Percentile': 3500.0, '75th Percentile': 4250.0}}"
[2016],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Arts (Industrial Design)'],"{'Employment Rate (Overall)': 90.6, 'Employment Rate (Full-Time Permanent)': 65.6, 'Basic Monthly Salary': {'Mean': 3282.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3320.0, 'Median': 3000.0, '25th Percentile': 2900.0, '75th Percentile': 4000.0}}"
[2016],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Science (Project and Facilities Management)'],"{'Employment Rate (Overall)': 87.8, 'Employment Rate (Full-Time Permanent)': 84.7, 'Basic Monthly Salary': {'Mean': 3035.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3113.0, 'Median': 3000.0, '25th Percentile': 2850.0, '75th Percentile': 3276.0}}"
[2016],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Science (Real Estate)'],"{'Employment Rate (Overall)': 94.6, 'Employment Rate (Full-Time Permanent)': 92.4, 'Basic Monthly Salary': {'Mean': 3247.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3368.0, 'Median': 3200.0, '25th Percentile': 2950.0, '75th Percentile': 3735.0}}"
[2016],['National University of Singapore'],['Yong Loo Lin School (Medicine)'],['Bachelor of Medicine and Bachelor Of Surgery #'],"{'Employment Rate (Overall)': 99.4, 'Employment Rate (Full-Time Permanent)': 99.4, 'Basic Monthly Salary': {'Mean': 4460.0, 'Median': 4500.0}, 'Gross Monthly Salary': {'Mean': 4887.0, 'Median': 5000.0, '25th Percentile': 4500.0, '75th Percentile': 5200.0}}"
[2016],['National University of Singapore'],['Yong Loo Lin School (Medicine)'],['Bachelor of Science (Nursing)'],"{'Employment Rate (Overall)': 93.2, 'Employment Rate (Full-Time Permanent)': 90.9, 'Basic Monthly Salary': {'Mean': 3166.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3363.0, 'Median': 3400.0, '25th Percentile': 3200.0, '75th Percentile': 3425.0}}"
