Module Code,Faculty
DBA4761A,NUS Business School
DBA4811,NUS Business School
DBA4812,NUS Business School
DBA4813,NUS Business School
DBA5101,NUS Business School
DBA5102,NUS Business School
DBA5103,NUS Business School
DBA5104,NUS Business School
DBA5105,NUS Business School
DBA5106,NUS Business School
DBA5107,NUS Business School
DBA5108,NUS Business School
DBA5109,NUS Business School
DBA5110,NUS Business School
DBA5111,NUS Business School
DBA5112,NUS Business School
DBA5121,NUS Business School
DE4201,College of Design and Engineering
DE5106,College of Design and Engineering
DE5107,College of Design and Engineering
DE5108,College of Design and Engineering
DE5109,College of Design and Engineering
DE5110,College of Design and Engineering
DE5111,College of Design and Engineering
DE5112,College of Design and Engineering
DE5269,College of Design and Engineering
DEP5101,College of Design and Engineering
DEP5101A,College of Design and Engineering
DEP5102,College of Design and Engineering
DEP5103,College of Design and Engineering
DEP5104,College of Design and Engineering
DEP5105,College of Design and Engineering
DEP5106,College of Design and Engineering
DEP5107,College of Design and Engineering
DEP5108,College of Design and Engineering
DEP5109,College of Design and Engineering
DEP5110,College of Design and Engineering
DEP5111,College of Design and Engineering
DEP5112,College of Design and Engineering
DEP5113,College of Design and Engineering
DEP5114,College of Design and Engineering
DEP5116,College of Design and Engineering
DEP5117,College of Design and Engineering
DI5100,Dentistry
DI5200,Dentistry
DL5101,NUS-ISS
DL5101P,NUS-ISS
DL5102,NUS-ISS
DL5102G,NUS-ISS
DL5102P,NUS-ISS
DL5103,NUS-ISS
DL5103P,NUS-ISS
DL5107,NUS-ISS
DL5107C,NUS-ISS
DL5201,NUS-ISS
DL5201P,NUS-ISS
DL5202,NUS-ISS
DL5202P,NUS-ISS
DL5203,NUS-ISS
DL5203P,NUS-ISS
DL5301,NUS-ISS
DL5301P,NUS-ISS
DL5302,NUS-ISS
DL5302P,NUS-ISS
DL5303,NUS-ISS
DL5303P,NUS-ISS
DMA1201CH,Arts and Social Science
DMA1201CL,Arts and Social Science
DMA1201CLS,Arts and Social Science
DMA1201EC,Arts and Social Science
DMA1201EL,Arts and Social Science
DMA1201EN,Arts and Social Science
DMA1201EU,Arts and Social Science
DMA1201GE,Arts and Social Science
DMA1201GL,Arts and Social Science
DMA1201HY,Arts and Social Science
DMA1201JS,Arts and Social Science
DMA1201MS,Arts and Social Science
DMA1201NM,Arts and Social Science
DMA1201PE,Arts and Social Science
DMA1201PH,Arts and Social Science
DMA1201PL,Arts and Social Science
DMA1201PS,Arts and Social Science
DMA1201SC,Arts and Social Science
DMA1201SE,Arts and Social Science
DMA1201SN,Arts and Social Science
DMA1201SW,Arts and Social Science
DMA1201TS,Arts and Social Science
DMA1202CH,Arts and Social Science
DMA1202CL,Arts and Social Science
DMA1202CLS,Arts and Social Science
DMA1202EC,Arts and Social Science
DMA1202EL,Arts and Social Science
DMA1202EN,Arts and Social Science
DMA1202EU,Arts and Social Science
DMA1202GE,Arts and Social Science
DMA1202GL,Arts and Social Science
DMA1202HY,Arts and Social Science
DMA1202JS,Arts and Social Science
DMA1202MS,Arts and Social Science
DMA1202NM,Arts and Social Science
DMA1202PE,Arts and Social Science
DMA1202PH,Arts and Social Science
DMA1202PL,Arts and Social Science
DMA1202PS,Arts and Social Science
DMA1202SC,Arts and Social Science
DMA1202SE,Arts and Social Science
DMA1202SN,Arts and Social Science
DMA1202SW,Arts and Social Science
DMA1202TS,Arts and Social Science
DMA1301CH,Arts and Social Science
DMA1301CL,Arts and Social Science
DMA1301CLS,Arts and Social Science
DMA1301EC,Arts and Social Science
DMA1301EL,Arts and Social Science
DMA1301EN,Arts and Social Science
DMA1301EU,Arts and Social Science
DMA1301GE,Arts and Social Science
DMA1301GL,Arts and Social Science
DMA1301HY,Arts and Social Science
DMA1301JS,Arts and Social Science
DMA1301MS,Arts and Social Science
DMA1301NM,Arts and Social Science
DMA1301PE,Arts and Social Science
DMA1301PH,Arts and Social Science
DMA1301PL,Arts and Social Science
DMA1301PS,Arts and Social Science
DMA1301SC,Arts and Social Science
DMA1301SE,Arts and Social Science
DMA1301SN,Arts and Social Science
DMA1301SW,Arts and Social Science
DMA1301TS,Arts and Social Science
DMA1401CH,Arts and Social Science
DMA1401CL,Arts and Social Science
DMA1401CLS,Arts and Social Science
DMA1401EC,Arts and Social Science
DMA1401EL,Arts and Social Science
DMA1401EN,Arts and Social Science
DMA1401EU,Arts and Social Science
DMA1401GE,Arts and Social Science
DMA1401GL,Arts and Social Science
DMA1401HY,Arts and Social Science
DMA1401JS,Arts and Social Science
DMA1401L01,Arts and Social Science
DMA1401LAF,Arts and Social Science
DMA1401MS,Arts and Social Science
DMA1401NM,Arts and Social Science
DMA1401PE,Arts and Social Science
DMA1401PH,Arts and Social Science
DMA1401PL,Arts and Social Science
DMA1401PS,Arts and Social Science
DMA1401SC,Arts and Social Science
DMA1401SE,Arts and Social Science
DMA1401SN,Arts and Social Science
DMA1401SW,Arts and Social Science
DMA1401TS,Arts and Social Science
DMA1402L01,Arts and Social Science
DMB1201ACC,NUS Business School
DMB1201BSP,NUS Business School
DMB1201DAO,NUS Business School
DMB1201DO,NUS Business School
DMB1201FIN,NUS Business School
DMB1201MKT,NUS Business School
DMB1201MNO,NUS Business School
DMB1202ACC,NUS Business School
DMB1202BSP,NUS Business School
DMB1202DAO,NUS Business School
DMB1202DO,NUS Business School
DMB1202FIN,NUS Business School
DMB1202MKT,NUS Business School
DMB1202MNO,NUS Business School
DMB1203ACC,NUS Business School
DMB1203BSP,NUS Business School
DMB1203DAO,NUS Business School
DMB1203DO,NUS Business School
DMB1203FIN,NUS Business School
DMB1203MKT,NUS Business School
DMB1203MNO,NUS Business School
DMB1204ACC,NUS Business School
DMB1204BSP,NUS Business School
DMB1204DAO,NUS Business School
DMB1204DO,NUS Business School
DMB1204FIN,NUS Business School
DMB1204MKT,NUS Business School
DMB1204MNO,NUS Business School
DMC1401,Computing
DMC1401CS,Computing
DMC1401IS,Computing
DMD1401ARA,College of Design and Engineering
DMD1401ARB,College of Design and Engineering
DMD1401ARC,College of Design and Engineering
DMD1401PF,College of Design and Engineering
DMP1201,University Scholars Programme
DMP1202,University Scholars Programme
DMS1401CM,Science
DMS1401FST,Science
DMS1401LS,Science
DMS1401MA,Science
DMS1401PC,NUS
DMS1401SP,Science
DMS1401ST,Science
DMS1401ZB,Science
DMS1402SP,Science
DMS1403SP,Science
DMS1404SP,Science
DMS1405SP,Science
DMX1101,NUS
DMX1101AI,NUS
DMX1101CT,NUS
DMX1102,NUS
DMX1103,NUS
DMX1104,NUS
DMX1105,NUS
DMX1106,NUS
DMX1107,NUS
DMX1108,NUS
DMX1201,NUS
DMX1201AI,NUS
DMX1201CT,NUS
DMX1202,NUS
DMX1203,NUS
DMX1204,NUS
DMX1301,NUS
DMX1301AI,NUS
DMX1301CT,NUS
DMX1302,NUS
DMX1401,NUS
DMX1401AI,NUS
DMX1401CT,NUS
DMX1402,NUS
DMX1501,NUS
DMX1501AI,NUS
DMX1501CT,NUS
DMX1601,NUS
DMX1701,NUS
DMX1801,NUS
DMY1201RF,NUS
DMY1401ACT,NUS
DMY1401EH,NUS
DMY1401ELC,NUS
DMY1401FA,NUS
DMY1401HL,NUS
DMY1401KE,NUS
DMY1401LED,NUS
DMY1401PGP,NUS
DMY1401PSP,NUS
DMY1401RF,NUS
DMY1401SOG,NUS
DMY1401TH,NUS
DMY1401TSG,NUS
DMY1401TT,NUS
DOS3701,NUS Business School
DOS3702,NUS Business School
DOS3703,NUS Business School
DOS3704,NUS Business School
DOS3712,NUS Business School
DOS3713,NUS Business School
DOS3714,NUS Business School
DOS3751,NUS Business School
DOS3752,NUS Business School
DOS3761,NUS Business School
DOS3761X,NUS Business School
DOS3761Y,NUS Business School
DOS3761Z,NUS Business School
DOS3811,NUS Business School
DOS4711,NUS Business School
DOS4712,NUS Business School
DOS4714,NUS Business School
DOS4715,NUS Business School
DOS4751,NUS Business School
DOS4752,NUS Business School
DOS4761,NUS Business School
DOS4811,NUS Business School
DOS4812,NUS Business School
DOS4813,NUS Business School
DOS5025,NUS Business School
DOS5101,NUS Business School
DOS5101A,NUS Business School
DOS5101B,NUS Business School
DOS5102,NUS Business School
DOS5102A,NUS Business School
DOS5102B,NUS Business School
DOS5103,NUS Business School
DOS5104,NUS Business School
DOS5105,NUS Business School
DOS5106,NUS Business School
DOS5107,NUS Business School
DSA1101,Science
DSA1361,Science
DSA2101,Science
DSA2102,Science
DSA2310,Science
DSA2312,Science
DSA2313,Science
DSA2361,Science
DSA2362,Science
DSA3101,Science
DSA3102,Science
DSA3288,Science
DSA3289,Science
DSA3310,Science
DSA3311,Science
DSA3312,Science
DSA3313,Science
DSA3361,Science
DSA3362,Science
DSA4199,Science
DSA4211,Science
DSA4212,Science
DSA4213,Science
DSA4261,Science
DSA4261A,Science
DSA4261B,Science
DSA4262,Science
DSA4262A,Science
DSA4262B,Science
DSA4263,Science
DSA4263A,Science
DSA4263B,Science
DSA4264,Science
DSA4264A,Science
DSA4264B,Science
DSA4265,Science
DSA4265A,Science
DSA4265B,Science
DSA4266,Science
DSA4266A,Science
DSA4266B,Science
DSA4288,Science
DSA4288M,Science
DSA4288S,Science
DSA4299,Science
DSA4299C,Science
DSA4310,Science
DSA4510,Science
DSA5101,Science
DSA5102,Science
DSA5102X,Science
DSA5103,Science
DSA5104,Science
DSA5105,Science
DSA5201,Science
DSA5202,Science
DSA5203,Science
DSA5204,Science
DSA5205,Science
DSA5206,Science
DSA5208,Science
DSA5231,Science
DSA5731,Science
DSA5811,Science
DSA5812,Science
DSA5821,Science
DSA5822,Science
DSA5831,Science
DSA5841,Science
DSA5842,Science
DSA5843,Science
DSC1704,NUS Business School
DSC1704X,NUS Business School
DSC2702,NUS Business School
DSC2703,NUS Business School
DSC3201,NUS Business School
DSC3202,NUS Business School
DSC3203,NUS Business School
DSC3214,NUS Business School
DSC3215,NUS Business School
DSC3216,NUS Business School
DSC3218,NUS Business School
DSC3222X,NUS Business School
DSC3222Y,NUS Business School
DSC3222Z,NUS Business School
DSC3223,NUS Business School
DSC3224,NUS Business School
DSC3225,NUS Business School
DSC3226,NUS Business School
DSC3227,NUS Business School
DSC3229,NUS Business School
DSC3239,NUS Business School
DSC4211,NUS Business School
DSC4211F,NUS Business School
DSC4211G,NUS Business School
DSC4211X,NUS Business School
DSC4213,NUS Business School
DSC4214,NUS Business School
DSC4215,NUS Business School
DSC4216,NUS Business School
DSC4217,NUS Business School
DSC4219,NUS Business School
DSC4229,NUS Business School
DSC5101,NUS Business School
DSC5102,NUS Business School
DSC5103,NUS Business School
DSC5106,NUS Business School
DSC5221A,NUS Business School
DSE1101,Science
DSE3101,Science
DSE4101,Science
DSE4201,Science
DSE4211,Science
DSE4212,Science
DSE4231,Arts and Social Science
DSN3702,NUS Business School
DSN4712,NUS Business School
DSN4761,NUS Business School
DSS4711,NUS Business School
DSS5102,Science
DTK1234,College of Design and Engineering
DTK1234A,College of Design and Engineering
DTS2701,Temasek Defence Sys. Institute
DTS3001,Temasek Defence Sys. Institute
DTS5001,Temasek Defence Sys. Institute
DTS5002,Temasek Defence Sys. Institute
DTS5003,Temasek Defence Sys. Institute
DTS5111,Temasek Defence Sys. Institute
DTS5121,Temasek Defence Sys. Institute
DTS5131,Temasek Defence Sys. Institute
DTS5201,Temasek Defence Sys. Institute
DTS5202,Temasek Defence Sys. Institute
DTS5203,Temasek Defence Sys. Institute
DTS5204,Temasek Defence Sys. Institute
DTS5205,Temasek Defence Sys. Institute
DTS5311,Temasek Defence Sys. Institute
DTS5312,Temasek Defence Sys. Institute
DTS5321,Temasek Defence Sys. Institute
DTS5322,Temasek Defence Sys. Institute
DTS5331,Temasek Defence Sys. Institute
DTS5332,Temasek Defence Sys. Institute
DTS5401,Temasek Defence Sys. Institute
DTS5402,Temasek Defence Sys. Institute
DTS5403,Temasek Defence Sys. Institute
DTS5404,Temasek Defence Sys. Institute
DTS5405,Temasek Defence Sys. Institute
DTS5701,Temasek Defence Sys. Institute
DTS5702,Temasek Defence Sys. Institute
DTS5703,Temasek Defence Sys. Institute
DTS5704,Temasek Defence Sys. Institute
DTS5707,Temasek Defence Sys. Institute
DTS5708,Temasek Defence Sys. Institute
DTS5710,Temasek Defence Sys. Institute
DTS5711,Temasek Defence Sys. Institute
DTS5712,Temasek Defence Sys. Institute
DTS5713,Temasek Defence Sys. Institute
DTS5720,Temasek Defence Sys. Institute
DTS5721,Temasek Defence Sys. Institute
DTS5722,Temasek Defence Sys. Institute
DTS5723,Temasek Defence Sys. Institute
DTS5724,Temasek Defence Sys. Institute
DTS5725,Temasek Defence Sys. Institute
DTS5726,Temasek Defence Sys. Institute
DTS5727,Temasek Defence Sys. Institute
DTS5729,Temasek Defence Sys. Institute
DTS5731,Temasek Defence Sys. Institute
DTS5732,Temasek Defence Sys. Institute
DTS5733,Temasek Defence Sys. Institute
DTS5734,Temasek Defence Sys. Institute
DTS5735,Temasek Defence Sys. Institute
DTS5736,Temasek Defence Sys. Institute
DY5190,Dentistry
DY5310,Dentistry
DY5320,Dentistry
DY5330,Dentistry
DY5340,Dentistry
DY5350,Dentistry
DY5360,Dentistry
EBA5001,NUS-ISS
EBA5001A,NUS-ISS
EBA5001G,NUS-ISS
EBA5002,NUS-ISS
EBA5002G,NUS-ISS
EBA5003,NUS-ISS
EBA5003G,NUS-ISS
EBA5004,NUS-ISS
EBA5004G,NUS-ISS
EBA5005,NUS-ISS
EBA5005G,NUS-ISS
EBA5006,NUS-ISS
EBA5006G,NUS-ISS
EBA5007,NUS-ISS
EBA5008,NUS-ISS
EBA5008G,NUS-ISS
EC1101E,Arts and Social Science
EC1301,Arts and Social Science
EC2101,Arts and Social Science
EC2102,Arts and Social Science
EC2104,Arts and Social Science
EC2204,Arts and Social Science
EC2205,Arts and Social Science
EC2303,Arts and Social Science
EC2374,Arts and Social Science
EC2383,Arts and Social Science
EC2880,Arts and Social Science
EC2880A,Arts and Social Science
EC2880B,Arts and Social Science
EC2880C,Arts and Social Science
EC3101,Arts and Social Science
EC3102,Arts and Social Science
EC3303,Arts and Social Science
EC3304,Arts and Social Science
EC3305,Arts and Social Science
EC3305R,Arts and Social Science
EC3312,Arts and Social Science
EC3314,Arts and Social Science
EC3322,Arts and Social Science
EC3332,Arts and Social Science
EC3333,Arts and Social Science
EC3342,Arts and Social Science
EC3343,Arts and Social Science
EC3351,Arts and Social Science
EC3361,Arts and Social Science
EC3362,Arts and Social Science
EC3371,Arts and Social Science
EC3373,Arts and Social Science
EC3374,Arts and Social Science
EC3375,Arts and Social Science
EC3376,Arts and Social Science
EC3378,Arts and Social Science
EC3381,Arts and Social Science
EC3384,Arts and Social Science
EC3385,Arts and Social Science
EC3386,Arts and Social Science
EC3391,Arts and Social Science
EC3392,Arts and Social Science
EC3393,Arts and Social Science
