Year,University,School,Degree,Properties
2014,Nanyang Technological University,College of Engineering,Computer Science,"{'Employment Rate (Overall)': 94.5, 'Employment Rate (Full-Time Permanent)': 93.7, 'Basic Monthly Salary': [3269.0, 3200.0], 'Gross Monthly Salary': [3304.0, 3200.0, 3000.0, 3700.0]}"
2014,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,"{'Employment Rate (Overall)': 90.7, 'Employment Rate (Full-Time Permanent)': 88.4, 'Basic Monthly Salary': [3241.0, 3175.0], 'Gross Monthly Salary': [3336.0, 3200.0, 3000.0, 3500.0]}"
2014,Nanyang Technological University,College of Engineering,Environmental Engineering,"{'Employment Rate (Overall)': 88.9, 'Employment Rate (Full-Time Permanent)': 82.2, 'Basic Monthly Salary': [3121.0, 3000.0], 'Gross Monthly Salary': [3111.0, 3000.0, 3000.0, 3500.0]}"
2014,Nanyang Technological University,College of Engineering,Information Engineering and Media,"{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 73.2, 'Basic Monthly Salary': [3185.0, 3000.0], 'Gross Monthly Salary': [3318.0, 3200.0, 3000.0, 3600.0]}"
2014,Nanyang Technological University,College of Engineering,Materials Engineering,"{'Employment Rate (Overall)': 82.5, 'Employment Rate (Full-Time Permanent)': 77.7, 'Basic Monthly Salary': [3145.0, 3000.0], 'Gross Monthly Salary': [3261.0, 3150.0, 3000.0, 3410.0]}"
2014,Nanyang Technological University,College of Engineering,Mechanical Engineering,"{'Employment Rate (Overall)': 90.2, 'Employment Rate (Full-Time Permanent)': 87.8, 'Basic Monthly Salary': [3161.0, 3000.0], 'Gross Monthly Salary': [3289.0, 3100.0, 3000.0, 3500.0]}"
2014,Nanyang Technological University,College of Engineering,Maritime Studies,"{'Employment Rate (Overall)': 92.5, 'Employment Rate (Full-Time Permanent)': 92.5, 'Basic Monthly Salary': [3163.0, 3050.0], 'Gross Monthly Salary': [3206.0, 3050.0, 3000.0, 3500.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media","{'Employment Rate (Overall)': 80.0, 'Employment Rate (Full-Time Permanent)': 68.0, 'Basic Monthly Salary': [2761.0, 2600.0], 'Gross Monthly Salary': [2791.0, 2700.0, 2300.0, 3000.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,"{'Employment Rate (Overall)': 86.8, 'Employment Rate (Full-Time Permanent)': 75.8, 'Basic Monthly Salary': [2927.0, 3000.0], 'Gross Monthly Salary': [3006.0, 3000.0, 2700.0, 3300.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,"{'Employment Rate (Overall)': 86.7, 'Employment Rate (Full-Time Permanent)': 77.9, 'Basic Monthly Salary': [2891.0, 2800.0], 'Gross Monthly Salary': [2976.0, 3000.0, 2600.0, 3294.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,"{'Employment Rate (Overall)': 88.7, 'Employment Rate (Full-Time Permanent)': 78.4, 'Basic Monthly Salary': [3183.0, 3075.0], 'Gross Monthly Salary': [3222.0, 3200.0, 3000.0, 3500.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,"{'Employment Rate (Overall)': 87.0, 'Employment Rate (Full-Time Permanent)': 63.0, 'Basic Monthly Salary': [3137.0, 3000.0], 'Gross Monthly Salary': [3432.0, 3100.0, 2800.0, 3990.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies,"{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 66.7, 'Basic Monthly Salary': [3066.0, 3000.0], 'Gross Monthly Salary': [3148.0, 3230.0, 2800.0, 3500.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,"{'Employment Rate (Overall)': 66.7, 'Employment Rate (Full-Time Permanent)': 54.9, 'Basic Monthly Salary': [3197.0, 3100.0], 'Gross Monthly Salary': [3228.0, 3100.0, 2800.0, 3500.0]}"
2014,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,"{'Employment Rate (Overall)': 73.2, 'Employment Rate (Full-Time Permanent)': 67.9, 'Basic Monthly Salary': [3002.0, 3000.0], 'Gross Monthly Salary': [3143.0, 3100.0, 2800.0, 3260.0]}"
2014,Nanyang Technological University,College of Sciences,Biomedical Science **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2014,Nanyang Technological University,College of Sciences,Biomedical Science (Traditional Chinese Medicine) #,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [2974.0, 2900.0], 'Gross Monthly Salary': [3018.0, 2900.0, 2786.0, 3400.0]}"
2014,Nanyang Technological University,College of Sciences,Biological Sciences,"{'Employment Rate (Overall)': 75.1, 'Employment Rate (Full-Time Permanent)': 60.8, 'Basic Monthly Salary': [3083.0, 3000.0], 'Gross Monthly Salary': [3174.0, 3000.0, 2800.0, 3400.0]}"
2014,Nanyang Technological University,College of Sciences,Chemistry & Biological Chemistry,"{'Employment Rate (Overall)': 80.5, 'Employment Rate (Full-Time Permanent)': 68.3, 'Basic Monthly Salary': [3006.0, 3000.0], 'Gross Monthly Salary': [3321.0, 3100.0, 2800.0, 3400.0]}"
2014,Nanyang Technological University,College of Sciences,Mathematics & Economics,"{'Employment Rate (Overall)': 88.4, 'Employment Rate (Full-Time Permanent)': 87.0, 'Basic Monthly Salary': [3155.0, 3200.0], 'Gross Monthly Salary': [3142.0, 3200.0, 2800.0, 3500.0]}"
2014,Nanyang Technological University,College of Sciences,Mathematical Science,"{'Employment Rate (Overall)': 91.3, 'Employment Rate (Full-Time Permanent)': 79.7, 'Basic Monthly Salary': [3022.0, 3000.0], 'Gross Monthly Salary': [3078.0, 3200.0, 2800.0, 3300.0]}"
2014,Nanyang Technological University,College of Sciences,Physics / Applied Physics,"{'Employment Rate (Overall)': 73.7, 'Employment Rate (Full-Time Permanent)': 63.2, 'Basic Monthly Salary': [3034.0, 3000.0], 'Gross Monthly Salary': [3241.0, 3100.0, 2800.0, 3560.0]}"
2014,Nanyang Technological University,College of Sciences,Sports Science and Management,"{'Employment Rate (Overall)': 87.9, 'Employment Rate (Full-Time Permanent)': 69.7, 'Basic Monthly Salary': [3076.0, 2800.0], 'Gross Monthly Salary': [3229.0, 3000.0, 2700.0, 3590.0]}"
2014,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3358.0, 3400.0], 'Gross Monthly Salary': [3475.0, 3475.0, 3400.0, 3750.0]}"
2014,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3388.0, 3400.0], 'Gross Monthly Salary': [3536.0, 3475.0, 3400.0, 3700.0]}"
2014,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,"{'Employment Rate (Overall)': 81.9, 'Employment Rate (Full-Time Permanent)': 65.3, 'Basic Monthly Salary': [2719.0, 2750.0], 'Gross Monthly Salary': [2883.0, 2800.0, 2500.0, 3010.0]}"
2014,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),"{'Employment Rate (Overall)': 83.1, 'Employment Rate (Full-Time Permanent)': 76.6, 'Basic Monthly Salary': [3141.0, 3210.0], 'Gross Monthly Salary': [3277.0, 3300.0, 3000.0, 3600.0]}"
2014,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,"{'Employment Rate (Overall)': 88.7, 'Employment Rate (Full-Time Permanent)': 80.1, 'Basic Monthly Salary': [3192.0, 3200.0], 'Gross Monthly Salary': [3304.0, 3250.0, 3000.0, 3600.0]}"
2014,National University of Singapore,NUS Business School,Bachelor of Business Administration,"{'Employment Rate (Overall)': 87.9, 'Employment Rate (Full-Time Permanent)': 83.6, 'Basic Monthly Salary': [3234.0, 3000.0], 'Gross Monthly Salary': [3367.0, 3000.0, 2800.0, 3300.0]}"
2014,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),"{'Employment Rate (Overall)': 94.4, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': [3979.0, 3500.0], 'Gross Monthly Salary': [4090.0, 3520.0, 3200.0, 4300.0]}"
2014,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),"{'Employment Rate (Overall)': 93.9, 'Employment Rate (Full-Time Permanent)': 89.8, 'Basic Monthly Salary': [2836.0, 2800.0], 'Gross Monthly Salary': [2989.0, 2838.0, 2700.0, 3000.0]}"
2014,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 96.3, 'Basic Monthly Salary': [3350.0, 2850.0], 'Gross Monthly Salary': [3407.0, 2912.0, 2800.0, 3614.0]}"
2014,National University of Singapore,School of Computing,Bachelor of Computing (Communications and Media),"{'Employment Rate (Overall)': 82.1, 'Employment Rate (Full-Time Permanent)': 82.1, 'Basic Monthly Salary': [3107.0, 3000.0], 'Gross Monthly Salary': [3129.0, 3088.0, 2900.0, 3300.0]}"
2014,National University of Singapore,School of Computing,Bachelor of Computing (Computational Biology) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2014,National University of Singapore,School of Computing,Bachelor of Computing (Computer Engineering) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2014,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),"{'Employment Rate (Overall)': 90.6, 'Employment Rate (Full-Time Permanent)': 85.9, 'Basic Monthly Salary': [3729.0, 3500.0], 'Gross Monthly Salary': [3712.0, 3500.0, 3300.0, 4000.0]}"
2014,National University of Singapore,School of Computing,Bachelor of Computing (Electronic Commerce),"{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 85.7, 'Basic Monthly Salary': [3183.0, 3000.0], 'Gross Monthly Salary': [3386.0, 3200.0, 3000.0, 3500.0]}"
2014,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),"{'Employment Rate (Overall)': 95.5, 'Employment Rate (Full-Time Permanent)': 92.0, 'Basic Monthly Salary': [3684.0, 3352.0], 'Gross Monthly Salary': [3789.0, 3500.0, 3100.0, 4039.0]}"
2014,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [4054.0, 4000.0], 'Gross Monthly Salary': [4054.0, 4000.0, 4000.0, 4020.0]}"
2014,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture) #,"{'Employment Rate (Overall)': 98.4, 'Employment Rate (Full-Time Permanent)': 95.2, 'Basic Monthly Salary': [4290.0, 4200.0], 'Gross Monthly Salary': [4400.0, 4275.0, 4000.0, 4750.0]}"
2014,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),"{'Employment Rate (Overall)': 77.3, 'Employment Rate (Full-Time Permanent)': 59.1, 'Basic Monthly Salary': [2600.0, 2550.0], 'Gross Monthly Salary': [2603.0, 2565.0, 2200.0, 3000.0]}"
2014,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),"{'Employment Rate (Overall)': 95.3, 'Employment Rate (Full-Time Permanent)': 94.1, 'Basic Monthly Salary': [3089.0, 3000.0], 'Gross Monthly Salary': [3181.0, 3000.0, 2900.0, 3360.0]}"
2014,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),"{'Employment Rate (Overall)': 93.1, 'Employment Rate (Full-Time Permanent)': 89.2, 'Basic Monthly Salary': [2931.0, 2950.0], 'Gross Monthly Salary': [3108.0, 3000.0, 2750.0, 3300.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering) ^^,"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 77.1, 'Basic Monthly Salary': [2966.0, 3000.0], 'Gross Monthly Salary': [3058.0, 3000.0, 2700.0, 3300.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),"{'Employment Rate (Overall)': 83.9, 'Employment Rate (Full-Time Permanent)': 76.4, 'Basic Monthly Salary': [3277.0, 3200.0], 'Gross Monthly Salary': [3434.0, 3300.0, 3000.0, 3650.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),"{'Employment Rate (Overall)': 97.1, 'Employment Rate (Full-Time Permanent)': 97.1, 'Basic Monthly Salary': [3212.0, 3200.0], 'Gross Monthly Salary': [3281.0, 3208.0, 3000.0, 3500.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Computer Engineering),"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 92.4, 'Basic Monthly Salary': [3674.0, 3500.0], 'Gross Monthly Salary': [3762.0, 3500.0, 3200.0, 4080.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),"{'Employment Rate (Overall)': 90.6, 'Employment Rate (Full-Time Permanent)': 88.1, 'Basic Monthly Salary': [3306.0, 3200.0], 'Gross Monthly Salary': [3571.0, 3300.0, 3000.0, 3800.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science),"{'Employment Rate (Overall)': 81.3, 'Employment Rate (Full-Time Permanent)': 62.5, 'Basic Monthly Salary': [3375.0, 3300.0], 'Gross Monthly Salary': [3465.0, 3400.0, 3275.0, 3790.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 92.9, 'Basic Monthly Salary': [3250.0, 3200.0], 'Gross Monthly Salary': [3215.0, 3230.0, 3000.0, 3422.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),"{'Employment Rate (Overall)': 96.5, 'Employment Rate (Full-Time Permanent)': 96.5, 'Basic Monthly Salary': [3591.0, 3350.0], 'Gross Monthly Salary': [3719.0, 3600.0, 3200.0, 4000.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),"{'Employment Rate (Overall)': 78.6, 'Employment Rate (Full-Time Permanent)': 73.8, 'Basic Monthly Salary': [3054.0, 3100.0], 'Gross Monthly Salary': [3350.0, 3300.0, 3000.0, 3600.0]}"
2014,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),"{'Employment Rate (Overall)': 90.0, 'Employment Rate (Full-Time Permanent)': 88.5, 'Basic Monthly Salary': [3160.0, 3100.0], 'Gross Monthly Salary': [3323.0, 3200.0, 3000.0, 3500.0]}"
2014,National University of Singapore,Faculty of Law,Bachelor of Laws (LLB) (Hons) #,"{'Employment Rate (Overall)': 98.2, 'Employment Rate (Full-Time Permanent)': 97.6, 'Basic Monthly Salary': [5027.0, 5000.0], 'Gross Monthly Salary': [5247.0, 5150.0, 4800.0, 5800.0]}"
2014,National University of Singapore,YLL School of Medicine,Bachelor of Medicine and Bachelor of Surgery #,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [4404.0, 4500.0], 'Gross Monthly Salary': [4886.0, 5000.0, 4500.0, 5200.0]}"
2014,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 95.6, 'Basic Monthly Salary': [2976.0, 3000.0], 'Gross Monthly Salary': [3188.0, 3200.0, 3050.0, 3386.0]}"
2014,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing) (Hons),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3123.0, 3270.0], 'Gross Monthly Salary': [3353.0, 3500.0, 3270.0, 3600.0]}"
2014,National University of Singapore,Yong Siew Toh Conservatory of Music,Bachelor of Music **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2014,National University of Singapore,Faculty of Science,Bachelor of Applied Science **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2014,National University of Singapore,Faculty of Science,Bachelor of Applied Science (Hons),"{'Employment Rate (Overall)': 95.5, 'Employment Rate (Full-Time Permanent)': 81.8, 'Basic Monthly Salary': [2760.0, 2750.0], 'Gross Monthly Salary': [2831.0, 2800.0, 2600.0, 3000.0]}"
